station_id,time,Water_Level,Water_Level_LAT,Water_Level_OD_Malin,QC_Flag,longitude,latitude,altitude
,UTC,m,m,m,,degrees_east,degrees_north,m
Castletownbere,2016-11-27T13:00:00Z,2.618,2.618,0.13,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T13:15:00Z,2.788,2.788,0.3,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T13:30:00Z,2.918,2.918,0.43,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T13:45:00Z,2.998,2.998,0.51,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T14:00:00Z,3.148,3.148,0.66,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T14:15:00Z,3.258,3.258,0.77,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T14:30:00Z,3.338,3.338,0.85,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T14:45:00Z,3.438,3.438,0.95,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T15:00:00Z,3.488,3.488,1.0,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T15:15:00Z,3.538,3.538,1.05,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T15:30:00Z,3.558,3.558,1.07,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T15:45:00Z,3.528,3.528,1.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T16:00:00Z,3.528,3.528,1.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T16:15:00Z,3.488,3.488,1.0,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T16:30:00Z,3.438,3.438,0.95,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T16:45:00Z,3.378,3.378,0.89,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T17:00:00Z,3.258,3.258,0.77,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T17:15:00Z,3.168,3.168,0.68,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T17:30:00Z,3.008,3.008,0.52,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T17:45:00Z,2.878,2.878,0.39,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T18:00:00Z,2.738,2.738,0.25,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T18:15:00Z,2.578,2.578,0.09,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T18:30:00Z,2.438,2.438,-0.05,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T18:45:00Z,2.288,2.288,-0.2,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T19:00:00Z,2.118,2.118,-0.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T19:15:00Z,2.028,2.028,-0.46,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T19:30:00Z,1.838,1.838,-0.65,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T19:45:00Z,1.728,1.728,-0.76,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T20:00:00Z,1.628,1.628,-0.86,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T20:15:00Z,1.468,1.468,-1.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T20:30:00Z,1.428,1.428,-1.06,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T20:45:00Z,1.378,1.378,-1.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T21:00:00Z,1.268,1.268,-1.22,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T21:15:00Z,1.278,1.278,-1.21,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T21:30:00Z,1.258,1.258,-1.23,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T21:45:00Z,1.218,1.218,-1.27,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T22:00:00Z,1.258,1.258,-1.23,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T22:15:00Z,1.278,1.278,-1.21,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T22:30:00Z,1.318,1.318,-1.17,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T22:45:00Z,1.428,1.428,-1.06,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T23:00:00Z,1.508,1.508,-0.98,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T23:15:00Z,1.598,1.598,-0.89,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T23:30:00Z,1.728,1.728,-0.76,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-27T23:45:00Z,1.818,1.818,-0.67,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T00:00:00Z,1.958,1.958,-0.53,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T00:15:00Z,2.078,2.078,-0.41,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T00:30:00Z,2.188,2.188,-0.3,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T00:45:00Z,2.348,2.348,-0.14,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T01:00:00Z,2.518,2.518,0.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T01:15:00Z,2.658,2.658,0.17,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T01:30:00Z,2.838,2.838,0.35,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T01:45:00Z,2.998,2.998,0.51,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T02:00:00Z,3.098,3.098,0.61,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T02:15:00Z,3.228,3.228,0.74,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T02:30:00Z,3.338,3.338,0.85,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T02:45:00Z,3.418,3.418,0.93,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T03:00:00Z,3.498,3.498,1.01,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T03:15:00Z,3.558,3.558,1.07,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T03:30:00Z,3.598,3.598,1.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T03:45:00Z,3.638,3.638,1.15,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T04:00:00Z,3.618,3.618,1.13,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T04:15:00Z,3.608,3.608,1.12,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T04:30:00Z,3.568,3.568,1.08,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T04:45:00Z,3.488,3.488,1.0,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T05:00:00Z,3.418,3.418,0.93,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T05:15:00Z,3.328,3.328,0.84,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T05:30:00Z,3.208,3.208,0.72,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T05:45:00Z,3.088,3.088,0.6,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T06:00:00Z,2.918,2.918,0.43,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T06:15:00Z,2.778,2.778,0.29,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T06:30:00Z,2.628,2.628,0.14,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T06:45:00Z,2.428,2.428,-0.06,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T07:00:00Z,2.278,2.278,-0.21,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T07:15:00Z,2.148,2.148,-0.34,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T07:30:00Z,1.978,1.978,-0.51,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T07:45:00Z,1.818,1.818,-0.67,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T08:00:00Z,1.718,1.718,-0.77,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T08:15:00Z,1.578,1.578,-0.91,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T08:30:00Z,1.468,1.468,-1.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T08:45:00Z,1.378,1.378,-1.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T09:00:00Z,1.328,1.328,-1.16,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T09:15:00Z,1.248,1.248,-1.24,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T09:30:00Z,1.208,1.208,-1.28,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T09:45:00Z,1.188,1.188,-1.3,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T10:00:00Z,1.168,1.168,-1.32,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T10:15:00Z,1.188,1.188,-1.3,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T10:30:00Z,1.228,1.228,-1.26,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T10:45:00Z,1.268,1.268,-1.22,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T11:00:00Z,1.358,1.358,-1.13,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T11:15:00Z,1.448,1.448,-1.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T11:30:00Z,1.538,1.538,-0.95,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T11:45:00Z,1.628,1.628,-0.86,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T12:00:00Z,1.728,1.728,-0.76,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T12:15:00Z,1.858,1.858,-0.63,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T12:30:00Z,1.968,1.968,-0.52,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T12:45:00Z,2.118,2.118,-0.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T13:00:00Z,2.268,2.268,-0.22,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T13:15:00Z,2.408,2.408,-0.08,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T13:30:00Z,2.548,2.548,0.06,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T13:45:00Z,2.708,2.708,0.22,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T14:00:00Z,2.838,2.838,0.35,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T14:15:00Z,2.988,2.988,0.5,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T14:30:00Z,3.118,3.118,0.63,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T14:45:00Z,3.228,3.228,0.74,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T15:00:00Z,3.338,3.338,0.85,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T15:15:00Z,3.428,3.428,0.94,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T15:30:00Z,3.468,3.468,0.98,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T15:45:00Z,3.528,3.528,1.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T16:00:00Z,3.548,3.548,1.06,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T16:15:00Z,3.528,3.528,1.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T16:30:00Z,3.558,3.558,1.07,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T16:45:00Z,3.498,3.498,1.01,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T17:00:00Z,3.438,3.438,0.95,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T17:15:00Z,3.418,3.418,0.93,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T17:30:00Z,3.278,3.278,0.79,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T17:45:00Z,3.158,3.158,0.67,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T18:00:00Z,3.078,3.078,0.59,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T18:15:00Z,2.888,2.888,0.4,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T18:30:00Z,2.738,2.738,0.25,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T18:45:00Z,2.598,2.598,0.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T19:00:00Z,2.438,2.438,-0.05,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T19:15:00Z,2.258,2.258,-0.23,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T19:30:00Z,2.108,2.108,-0.38,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T19:45:00Z,1.958,1.958,-0.53,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T20:00:00Z,1.808,1.808,-0.68,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T20:15:00Z,1.658,1.658,-0.83,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T20:30:00Z,1.538,1.538,-0.95,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T20:45:00Z,1.438,1.438,-1.05,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T21:00:00Z,1.348,1.348,-1.14,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T21:15:00Z,1.278,1.278,-1.21,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T21:30:00Z,1.218,1.218,-1.27,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T21:45:00Z,1.178,1.178,-1.31,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T22:00:00Z,1.138,1.138,-1.35,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T22:15:00Z,1.158,1.158,-1.33,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T22:30:00Z,1.168,1.168,-1.32,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T22:45:00Z,1.188,1.188,-1.3,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T23:00:00Z,1.258,1.258,-1.23,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T23:15:00Z,1.328,1.328,-1.16,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T23:30:00Z,1.408,1.408,-1.08,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-28T23:45:00Z,1.528,1.528,-0.96,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T00:00:00Z,1.628,1.628,-0.86,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T00:15:00Z,1.718,1.718,-0.77,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T00:30:00Z,1.878,1.878,-0.61,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T00:45:00Z,2.008,2.008,-0.48,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T01:00:00Z,2.148,2.148,-0.34,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T01:15:00Z,2.298,2.298,-0.19,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T01:30:00Z,2.448,2.448,-0.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T01:45:00Z,2.618,2.618,0.13,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T02:00:00Z,2.778,2.778,0.29,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T02:15:00Z,2.908,2.908,0.42,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T02:30:00Z,3.068,3.068,0.58,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T02:45:00Z,3.188,3.188,0.7,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T03:00:00Z,3.308,3.308,0.82,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T03:15:00Z,3.408,3.408,0.92,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T03:30:00Z,3.498,3.498,1.01,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T03:45:00Z,3.558,3.558,1.07,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T04:00:00Z,3.598,3.598,1.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T04:15:00Z,3.608,3.608,1.12,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T04:30:00Z,3.628,3.628,1.14,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T04:45:00Z,3.628,3.628,1.14,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T05:00:00Z,3.578,3.578,1.09,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T05:15:00Z,3.508,3.508,1.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T05:30:00Z,3.458,3.458,0.97,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T05:45:00Z,3.328,3.328,0.84,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T06:00:00Z,3.198,3.198,0.71,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T06:15:00Z,3.078,3.078,0.59,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T06:30:00Z,2.928,2.928,0.44,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T06:45:00Z,2.768,2.768,0.28,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T07:00:00Z,2.618,2.618,0.13,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T07:15:00Z,2.468,2.468,-0.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T07:30:00Z,2.278,2.278,-0.21,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T07:45:00Z,2.118,2.118,-0.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T08:00:00Z,1.958,1.958,-0.53,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T08:15:00Z,1.768,1.768,-0.72,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T08:30:00Z,1.648,1.648,-0.84,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T08:45:00Z,1.508,1.508,-0.98,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T09:00:00Z,1.378,1.378,-1.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T09:15:00Z,1.318,1.318,-1.17,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T09:30:00Z,1.218,1.218,-1.27,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T09:45:00Z,1.178,1.178,-1.31,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T10:00:00Z,1.118,1.118,-1.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T10:15:00Z,1.068,1.068,-1.42,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T10:30:00Z,1.068,1.068,-1.42,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T10:45:00Z,1.088,1.088,-1.4,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T11:00:00Z,1.078,1.078,-1.41,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T11:15:00Z,1.158,1.158,-1.33,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T11:30:00Z,1.228,1.228,-1.26,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T11:45:00Z,1.298,1.298,-1.19,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T12:00:00Z,1.408,1.408,-1.08,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T12:15:00Z,1.518,1.518,-0.97,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T12:30:00Z,1.618,1.618,-0.87,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T12:45:00Z,1.738,1.738,-0.75,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T13:00:00Z,1.858,1.858,-0.63,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T13:15:00Z,2.028,2.028,-0.46,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T13:30:00Z,2.168,2.168,-0.32,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T13:45:00Z,2.328,2.328,-0.16,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T14:00:00Z,2.498,2.498,0.01,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T14:15:00Z,2.618,2.618,0.13,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T14:30:00Z,2.778,2.778,0.29,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T14:45:00Z,2.928,2.928,0.44,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T15:00:00Z,3.028,3.028,0.54,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T15:15:00Z,3.158,3.158,0.67,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T15:30:00Z,3.288,3.288,0.8,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T15:45:00Z,3.368,3.368,0.88,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T16:00:00Z,3.438,3.438,0.95,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T16:15:00Z,3.508,3.508,1.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T16:30:00Z,3.528,3.528,1.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T16:45:00Z,3.548,3.548,1.06,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T17:00:00Z,3.518,3.518,1.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T17:15:00Z,3.478,3.478,0.99,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T17:30:00Z,3.448,3.448,0.96,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T17:45:00Z,3.358,3.358,0.87,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T18:00:00Z,3.238,3.238,0.75,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T18:15:00Z,3.188,3.188,0.7,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T18:30:00Z,3.018,3.018,0.53,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T18:45:00Z,2.858,2.858,0.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T19:00:00Z,2.758,2.758,0.27,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T19:15:00Z,2.578,2.578,0.09,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T19:30:00Z,2.398,2.398,-0.09,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T19:45:00Z,2.258,2.258,-0.23,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T20:00:00Z,2.078,2.078,-0.41,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T20:15:00Z,1.938,1.938,-0.55,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T20:30:00Z,1.758,1.758,-0.73,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T20:45:00Z,1.618,1.618,-0.87,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T21:00:00Z,1.518,1.518,-0.97,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T21:15:00Z,1.388,1.388,-1.1,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T21:30:00Z,1.288,1.288,-1.2,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T21:45:00Z,1.248,1.248,-1.24,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T22:00:00Z,1.158,1.158,-1.33,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T22:15:00Z,1.118,1.118,-1.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T22:30:00Z,1.098,1.098,-1.39,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T22:45:00Z,1.078,1.078,-1.41,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T23:00:00Z,1.118,1.118,-1.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T23:15:00Z,1.138,1.138,-1.35,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T23:30:00Z,1.148,1.148,-1.34,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-29T23:45:00Z,1.288,1.288,-1.2,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T00:00:00Z,1.348,1.348,-1.14,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T00:15:00Z,1.418,1.418,-1.07,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T00:30:00Z,1.568,1.568,-0.92,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T00:45:00Z,1.668,1.668,-0.82,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T01:00:00Z,1.778,1.778,-0.71,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T01:15:00Z,1.938,1.938,-0.55,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T01:30:00Z,2.058,2.058,-0.43,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T01:45:00Z,2.228,2.228,-0.26,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T02:00:00Z,2.398,2.398,-0.09,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T02:15:00Z,2.508,2.508,0.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T02:30:00Z,2.728,2.728,0.24,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T02:45:00Z,2.878,2.878,0.39,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T03:00:00Z,2.998,2.998,0.51,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T03:15:00Z,3.138,3.138,0.65,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T03:30:00Z,3.248,3.248,0.76,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T03:45:00Z,3.368,3.368,0.88,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T04:00:00Z,3.468,3.468,0.98,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T04:15:00Z,3.498,3.498,1.01,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T04:30:00Z,3.598,3.598,1.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T04:45:00Z,3.628,3.628,1.14,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T05:00:00Z,3.598,3.598,1.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T05:15:00Z,3.598,3.598,1.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T05:30:00Z,3.608,3.608,1.12,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-30T05:45:00Z,3.508,3.508,1.02,0.0,-9.9034,51.6496,0.0
